user_id	country	age	gender
2295660	US	35	f
2302165	US	28	f
2303176	NO	25	f
2305062	FI	25	f
2305369	US	29	f
2311148	US	27	f
2317260	NZ	27	f
2323423	RU	24	f
2324290	BE	35	f
2324805	US	-1	f
2325631	FI	33	f
2332681	FR	30	f
2334342	US	36	f
2334638	IT	24	f
2336393	US	32	f
2344805	FI	-1	f
2352464	UK	26	f
2357296	LT	27	f
2357455	UK	25	f
2363923	UK	39	f
2368033	US	33	f
2368074	DE	23	f
2368518	LU	-1	f
2368749	BR	24	f
2377783	HU	20	f
2381290	PL	27	f
2382718	US	23	f
2383135	UK	31	f
2384777	AU	26	f
2389478	RU	27	f
2391075	CA	29	f
2391326	US	27	f
2396616	ME	27	f
2396816	US	29	f
2398888	US	25	f
2399573	US	25	f
2401264	US	27	f
2401932	PL	24	f
2404306	US	24	f
2405415	FI	25	f
2406859	CA	25	f
2409301	UK	24	f
2410798	SE	42	f
2411326	US	26	f
2413235	US	24	f
2413711	FI	33	f
2419075	US	22	f
2425641	US	39	f
2426236	UK	23	f
2428322		-1	f
2428776		33	f
2431648	US	25	f
2433117	FI	27	f
2436468	UK	23	f
2437045	US	28	f
2438808	SE	25	f
2439257	UK	23	f
2442080	US	25	f
2444907	FI	24	f
2446430	MX	-1	f
2449652	UK	-1	f
2450143	US	27	f
2450910	US	28	f
2453023	US	22	f
2453122	UK	-1	f
2454603	US	27	f
2456015	US	32	f
2458762	NL	26	f
2461558	US	51	f
2463901	SE	24	f
2464875	US	22	f
2465954	FI	23	f
2468940	US	24	f
2472606	CA	22	f
2473906	UK	38	f
2475213	PL	21	f
2476724	US	33	f
2480481	US	26	f
2480704	BE	24	f
2483177	AT	25	f
2483555	DE	24	f
2485353		28	f
2486568	CA	25	f
2489899	US	24	f
2494593	US	32	f
2495149	FI	30	f
2495973	NL	22	f
2498709	US	21	f
2499597	US	28	f
2500910	IE	24	f
2506075	NL	27	f
2508412	PL	23	f
2509636	US	22	f
2511849	CA	20	f
2514966	US	-1	f
2518187	US	26	f
2521967	BE	28	f
2527235	US	-1	f
2530040	AU	25	f
2531830	FR	26	f
2533356	AR	23	f
2534048	PH	25	f
2537463	IT	-1	f
2539805	AU	-1	f
2540096	FI	23	f
2540474	US	27	f
2541126	UK	28	f
2542016	UK	22	f
2542696	RU	27	f
2546049	UK	26	f
2546701	CA	29	f
2551734	US	22	f
2553197	US	27	f
2559184	UK	27	f
2561613	LV	-1	f
2561906	US	26	f
2563772	BR	21	f
2565627		26	f
2566429	US	24	f
2568272	CA	24	f
2570142	UK	-1	f
2570234	US	23	f
2571447	IT	36	f
2571952	US	38	f
2578465	US	29	f
2585812	HU	22	f
2586466	US	21	f
2589348	US	22	f
2589769	UK	31	f
2594211	PL	22	f
2595086	US	28	f
2600107	US	24	f
2600131	RU	23	f
2604607	US	26	f
2605236	DE	25	f
2606029	ES	31	f
2606184	AQ	26	f
2607655	US	23	f
2612193	IN	-1	f
2615258	US	39	f
2616989	RU	28	f
2617618	UA	24	f
2618299	US	47	f
2625397	US	25	f
2627098	CA	23	f
2627617		-1	f
2632188	FI	-1	f
2632359	UK	23	f
2633644	PL	26	f
2633666	SE	24	f
2635676	FR	23	f
2638200	US	22	f
2639313	IT	21	f
2642854	US	22	f
2642948	US	30	f
2642985	CA	22	f
2648847	US	22	f
2653116	UK	38	f
2656461	US	23	f
2657650	US	24	f
2658791	UK	22	f
2662538	US	25	f
2662811	PL	26	f
2663987	RU	94	f
2664154	NL	48	f
2665322	US	27	f
2673653	FI	24	f
2673834	NL	22	f
2675316	AU	31	f
2677721	FI	28	f
2678377	US	22	f
2680819	UK	-1	f
2681418	US	-1	f
2681737	IE	25	f
2686143	NL	26	f
2686676	BE	27	f
2687986	PL	22	f
2688116	US	24	f
2688534	UK	18	f
2688606	US	25	f
2690325	US	29	f
2695911		22	f
2699784		-1	f
2700181	US	21	f
2701860	AU	23	f
2702516	ES	-1	f
2704394	US	29	f
2707493	CA	24	f
2708139	CA	-1	f
2710254	US	25	f
2712359	DE	22	f
2718884	UK	23	f
2723025	US	33	f
2723523	US	22	f
2724336	US	27	f
2727659	PL	107	f
2727881	FI	-1	f
2734818	AU	-1	f
2739111	DK	23	f
2739480	UK	24	f
2739486	SE	24	f
2740024	MX	29	f
2740953	DE	23	f
2743360	US	24	f
2744526	UK	22	f
2747528	US	26	f
2747640	US	34	f
2755405	UK	21	f
2760294	US	23	f
2761514	US	20	f
2762107	US	25	f
2762285	RU	25	f
2765347	US	26	f
2765565	SE	22	f
2767377	DE	25	f
2768044	MW	22	f
2771298	FI	25	f
2774324	AU	24	f
2776813	US	34	f
2777558	PL	25	f
2779116	US	34	f
2779317	FI	24	f
2779431	UK	21	f
2781190	US	21	f
2781332	CA	24	f
2781926	SE	23	f
2782768	UK	22	f
2786172	FI	24	f
2786423	PT	31	f
2788120	NO	23	f
2790162	US	-1	f
2795849	UK	32	f
2796821	UK	24	f
2798275	CL	27	f
2801960	UK	27	f
2807534	US	23	f
2811288	IL	-1	f
2815913	US	25	f
2818482	ES	29	f
2819891	US	23	f
2820159	SE	-1	f
2823016	US	-1	f
2828087	ES	25	f
2829561	CL	-1	f
2844990	FI	32	f
2845292	AT	27	f
2846687	UK	24	f
2851879	US	33	f
2854098	AU	30	f
2856654	US	31	f
2857691	US	28	f
2858431	US	25	f
2865202	NO	22	f
2867238	US	-1	f
2868177	RU	32	f
2870824	US	54	f
2879940	UK	22	f
2880419	BR	31	f
2882601	US	-1	f
2886805	BE	24	f
2890510	CA	24	f
2893665	DE	24	f
2896949	UK	22	f
2899177	FI	25	f
2899856	DE	26	f
2900817	UA	25	f
2917994	BR	31	f
2922154	RU	23	f
2926375	FI	23	f
2927082	FI	23	f
2927457	US	28	f
2930074	SK	30	f
2932225	US	31	f
2932719	US	26	f
2940193		-1	f
2941389	NL	23	f
2944327	UK	23	f
2944437	TR	33	f
2945348	US	-1	f
2948966	HU	27	f
2958834	AU	-1	f
2959495	SE	22	f
2959581	LV	22	f
2962934	PL	24	f
2963694		29	f
2965916	LV	25	f
2965997	EE	26	f
2974669	US	22	f
2978172	NO	31	f
2980662	US	22	f
2980697	US	25	f
2981160	US	25	f
2982742	FI	-1	f
2988105	SE	32	f
2988862	US	22	f
2996564	US	22	f
2997358	FI	24	f
3002323		22	f
3002607	US	28	f
3002671	FI	29	f
3003181	PL	30	f
3003372	RU	26	f
3004249	US	26	f
3004766	LT	22	f
3006196	US	27	f
3007091	DE	28	f
3009612	SI	-1	f
3009883	UK	24	f
3015930	LV	30	f
3017731	FI	27	f
3020022	SE	-1	f
3025499	NO	21	f
3025923	UK	23	f
3028360	US	25	f
3029994	NO	-1	f
3032034	US	28	f
3035191	RU	24	f
3042329	AU	23	f
3043017	NL	62	f
3044923	CA	29	f
3046844	US	-1	f
3052022	CA	21	f
3053560	SE	22	f
3056537	US	25	f
3057037	UK	25	f
3060894	AT	23	f
3061507	FI	25	f
3063228	US	24	f
3064150	US	-1	f
3067957	US	24	f
3068465	US	-1	f
3076993	TR	-1	f
3078076	DE	-1	f
3079721	TR	27	f
3089554	PL	21	f
3094280	PL	21	f
3094510		-1	f
3094961	US	50	f
3098104	RU	25	f
3108227	US	-1	f
3109663	US	29	f
3110560	US	27	f
3111175	US	25	f
3112524	US	23	f
3112672	UK	-1	f
3112964	BR	29	f
3118109	US	26	f
3118378	US	25	f
3120335	US	33	f
3122387	ES	27	f
3124791	UK	22	f
3125526	BR	25	f
3127667		24	f
3130278	HU	-1	f
3137719	BR	20	f
3140200	SE	21	f
3143664	US	19	f
3145831	NL	23	f
3145896	BG	23	f
3147275	BB	24	f
3148404	CA	25	f
3148497	MY	-1	f
3148506		-1	f
3148515	CA	-1	f
3149022		27	f
3154802	JP	-1	f
3159600	US	28	f
3164884	DE	26	f
3169554	PH	-1	f
3170116	CN	29	f
3174162		-1	f
3178195	US	-1	f
3179476	US	25	f
3180734		-1	f
3181094	FI	21	f
3182473	UA	25	f
3186809	BE	26	f
3187199	UK	21	f
3187727	US	28	f
3191054	BY	23	f
3194723	PH	27	f
3195833	RU	23	f
3206887	PL	29	f
3207133	UK	23	f
3209835	DE	23	f
3210706	PL	23	f
3210755	US	25	f
3213291	CZ	-1	f
3214206	UK	35	f
3216163	US	-1	f
3216169	US	26	f
3216387	US	38	f
3219230	PL	27	f
3219836	DE	27	f
3220649	AU	31	f
3222945	PL	27	f
3227423	BR	23	f
3229340	NO	-1	f
3245453	UK	-1	f
3245461	UK	-1	f
3245519		24	f
3246273	IT	26	f
3247689	US	28	f
3250026	BG	28	f
3250418	US	27	f
3253098	US	28	f
3254237	RU	25	f
3254377	FI	22	f
3255614	UK	20	f
3255714	NL	29	f
3256020	BR	26	f
3256665	US	-1	f
3256865	US	24	f
3257548	US	35	f
3259960	DE	31	f
3266603	FI	23	f
3270355		-1	f
3270626	BR	24	f
3271206	FI	22	f
3272315	PL	28	f
3273965	US	28	f
3276781	US	21	f
3277615	AU	-1	f
3285179	FI	22	f
3286802		-1	f
3292709	ES	-1	f
3304909	US	29	f
3305087	US	24	f
3306472	IE	24	f
3313217	US	-1	f
3316093	PL	19	f
3316167	PL	23	f
3316694	BR	22	f
3317483	FI	19	f
3321724	RO	24	f
3322064	US	22	f
3322129	UK	25	f
3325783	SE	31	f
3330981	PH	-1	f
3331435		32	f
3331472	DE	39	f
3341601	TR	27	f
3342677	US	23	f
3342999	MV	30	f
3348216	SK	-1	f
3348990	GR	-1	f
3350500	US	-1	f
3354130	US	27	f
3354699	TR	27	f
3355898	AT	-1	f
3358987	RS	20	f
3361723	US	28	f
3364510	FI	24	f
3364825	US	24	f
3366243	CH	22	f
3372030	SE	23	f
3372160		28	f
3372713	US	24	f
3376510	HU	-1	f
3383155	FI	19	f
3385389	US	24	f
3385396	US	23	f
3386145		26	f
3387426		-1	f
3388483	US	33	f
3389874	UK	32	f
3391219	NL	25	f
3392237	HR	25	f
3393530	UK	27	f
3400455	US	25	f
3401787	US	23	f
3402394	CA	25	f
3405438	CZ	25	f
3405924	FR	28	f
3406979	US	-1	f
3407479	PL	23	f
3411544	BR	30	f
3412982	US	28	f
3414496	US	-1	f
3415819	RU	27	f
3416776	SE	19	f
3418086	PL	25	f
3420030	US	23	f
3422287	US	25	f
3428113	US	27	f
3429298	US	35	f
3432389	NO	35	f
3438354	US	22	f
3438620	US	22	f
3439387	AU	27	f
3439618	FI	36	f
3444075	AU	22	f
3446922	US	27	f
3453817	CZ	24	f
3454539	FR	25	f
3462895	SE	29	f
3463616	US	-1	f
3465042	US	19	f
3468254	US	20	f
3468854	SE	23	f
3470078	US	46	f
3470593	US	23	f
3471064	RS	29	f
3473393	US	22	f
3473677	PL	28	f
3474887	BR	31	f
3475118	US	23	f
3475627	PL	24	f
3476136	NL	-1	f
3476223	RU	26	f
3476312	IT	-1	f
3479434	US	23	f
3479805	US	25	f
3484211	CA	26	f
3484317	CA	37	f
3489841	US	32	f
3492596	NO	23	f
3492848	PL	25	f
3493862	LV	22	f
3496153	US	-1	f
3497765	US	23	f
3497790	US	25	f
3498059	BR	28	f
3498876	RU	25	f
3499723	UK	21	f
3499766	US	23	f
3499949	FI	21	f
3501079	NL	-1	f
3501108	US	31	f
3501545	FI	27	f
3503436	UK	22	f
3505261	NO	-1	f
3505919	SE	23	f
3506077	FR	-1	f
3506861	US	-1	f
3508703	SE	21	f
3513161	SE	24	f
3516775	US	29	f
3517962	PL	29	f
3518735	UK	26	f
3519835	NL	21	f
3520945	US	26	f
3523899	BA	23	f
3526449	SE	30	f
3529767	BR	-1	f
3531649	US	23	f
3533336	UK	21	f
3533455	DE	24	f
3533697	PL	25	f
3536621	BG	24	f
3537239	US	-1	f
3543474	FI	34	f
3544864	US	24	f
3545139	US	24	f
3546998	ES	24	f
3548510	SE	29	f
3549336	US	23	f
3553150	US	26	f
3554719	CO	29	f
3556076	DE	23	f
3563130	AU	28	f
3566051	CA	25	f
3566681	RU	-1	f
3567656	US	25	f
3571933	UK	29	f
3573297	RU	23	f
3574730	UK	32	f
3575303	US	-1	f
3576540	BE	25	f
3577442	NL	31	f
3577947	US	24	f
3581547	US	29	f
3583172	UK	25	f
3586593	US	22	f
3588900	UK	21	f
3594568	NL	41	f
3595633	US	26	f
3597881	LV	23	f
3599933	US	22	f
3603268	PL	23	f
3603648	IL	23	f
3604722	US	23	f
3616893	US	26	f
3625889	US	22	f
3626363	UK	-1	f
3628034	DE	33	f
3628888	FI	19	f
3628986	IT	33	f
3634378		24	f
3644871	US	22	f
3649724	CA	20	f
3653458	PL	24	f
3654879	ES	22	f
3655238	FI	23	f
3655657		24	f
3656467		-1	f
3657118	RU	25	f
3657379	US	28	f
3660796	US	20	f
3662425	US	-1	f
3663253	EE	21	f
3665759	DE	25	f
3669676	NL	29	f
3670387	RU	-1	f
3672275	US	29	f
3674918	SE	-1	f
3677035	US	21	f
3683088	NL	25	f
3683204	US	26	f
3687335	US	18	f
3694449	HR	29	f
3701013	MX	25	f
3701557	US	25	f
3704561	US	26	f
3705640	ZA	35	f
3708587	BE	27	f
3709707	US	-1	f
3711115	NO	22	f
3711616	UK	28	f
3716727	NL	23	f
3718492	FI	24	f
3720023	FR	29	f
3720888	US	29	f
3724187	US	21	f
3724354	AU	22	f
3726518	PL	26	f
3727162	UK	23	f
3733042		-1	f
3733420	UK	28	f
3737899	US	20	f
3741458	DE	22	f
3742984	FI	25	f
3744817	RU	26	f
3745026	UK	25	f
3752224	UK	23	f
3753893	US	22	f
3754923	RU	27	f
3755614	FR	24	f
3756164	US	30	f
3756985	US	24	f
3757687	UK	23	f
3762094	US	28	f
3767208	HU	30	f
3775304	US	25	f
3784061	SE	19	f
3785484	ES	35	f
3792201	FR	30	f
3793108	SE	27	f
3793232		-1	f
3800503	RU	23	f
3800836	NL	20	f
3804000	US	23	f
3810699	NO	23	f
3813990	RU	24	f
3816434	UK	30	f
3820303	US	31	f
3822486	FI	23	f
3824961	FI	24	f
3825427	FI	26	f
3826678	PH	-1	f
3828817	US	-1	f
3831644	UK	22	f
3832389	FI	24	f
3839602	LT	32	f
3840956	BR	23	f
3841416	TR	-1	f
3846576	US	21	f
3847834	FI	23	f
3849430	FI	26	f
3853829	AU	25	f
3860200	SE	26	f
3863296	BR	31	f
3866998	RS	-1	f
3869835	US	27	f
3869995	DE	-1	f
3875660	US	19	f
3883188	FR	23	f
3888515	US	-1	f
3888606	US	30	f
3889442		-1	f
3889481	FI	28	f
3890576	UK	-1	f
3891887	NO	27	f
3893890	GS	-1	f
3896054	SE	22	f
3898067	RU	22	f
3898821	DE	23	f
3899240	RU	29	f
3900385	AU	30	f
3906142	US	22	f
3907692	RU	-1	f
3909596	ES	27	f
3912180	US	22	f
3912889	PL	25	f
3912960	ES	-1	f
3915138	US	25	f
3917479	IR	22	f
3918081	US	33	f
3924698	MY	28	f
3925976	FR	36	f
3938560	FI	26	f
3939583	US	26	f
3943009	US	20	f
3943470	BR	28	f
3944113	ES	25	f
3944609	DE	-1	f
3946631	UK	24	f
3946632	US	22	f
3957149	SE	27	f
3958024	AR	22	f
3961792	UK	22	f
3963425	PL	-1	f
3965092	US	21	f
3965715	BR	25	f
3979635	UK	24	f
3979754	CA	28	f
3980712	DE	-1	f
3984282	US	36	f
3988624	US	28	f
3989266	FI	19	f
3992548	MX	22	f
3995083	NO	20	f
3996907	CZ	25	f
4000775	US	21	f
4001981	NL	30	f
4008983	US	29	f
4014854	US	-1	f
4015623	US	47	f
4019812	UK	-1	f
4020153	UK	31	f
4020615	BR	-1	f
4024505	BR	22	f
4026244	EE	28	f
4032472	PR	102	f
4034874	FI	21	f
4038128	UK	32	f
4046984	DE	19	f
4058623	US	22	f
4060989	DE	-1	f
4065181	FI	22	f
4066558		-1	f
4067304	UA	24	f
4067597	US	-1	f
4067754		-1	f
4068175		29	f
4071744	JP	-1	f
4071767	US	44	f
4071923	US	-1	f
4074955	CL	-1	f
4078927	JP	25	f
4081624	UK	22	f
4084387	IT	25	f
4090440	US	24	f
4094263	HU	22	f
4095213	BR	24	f
4100529	UK	40	f
4112941	EE	-1	f
4125993	UK	29	f
4129862	BR	-1	f
4132175	CR	26	f
4132358	CA	25	f
4137778	BG	23	f
4142595	PL	23	f
4146514	US	23	f
4147156	LT	20	f
4152878	RO	21	f
4153625	US	20	f
4155410	US	23	f
4157833	RU	21	f
4166869	IT	28	f
4180930	US	22	f
4181235	FI	24	f
4186583	US	23	f
4191588	CA	-1	f
4194352	US	21	f
4196010	US	25	f
4200008	SE	21	f
4206631	NL	21	f
4207854	US	26	f
4207925	BR	25	f
4208374	US	31	f
4210979	BR	22	f
4212220	US	25	f
4212659	HK	-1	f
4220223	DE	20	f
4220426	DE	21	f
4221137	VE	29	f
4221201	FR	23	f
4221498	MX	26	f
4222524	US	26	f
4223251	US	25	f
4223469	NL	19	f
4245855	NZ	22	f
4247181	NL	23	f
4250249	CH	27	f
4250589	US	26	f
4250659	US	23	f
4251233		22	f
4251999	US	21	f
4255481	FI	24	f
4256404	DE	25	f
4258754	HU	22	f
4261363	AU	21	f
4261708	PL	22	f
4262571	PL	29	f
4262617	UK	19	f
4267131	BR	29	f
4270247	FI	22	f
4271268		26	f
4271974	US	25	f
4272189	AR	111	f
4272616	RS	26	f
4273926	SE	23	f
4274349	UK	27	f
4274354	CA	-1	f
4277070	PT	23	f
4278660		25	f
4282835	BR	22	f
4283423	US	21	f
4296006	US	20	f
4302679		23	f
4302833	UK	27	f
4303552	BR	21	f
4304677	DE	-1	f
4305407	DE	22	f
4305739	DE	29	f
4310276	US	24	f
4313533	TR	24	f
4314313	FI	24	f
4325086	LV	-1	f
4329695	SE	22	f
4331371	ES	25	f
4332734	NL	24	f
4333439	US	31	f
4338716	SE	26	f
4339815	JP	22	f
4340678	US	24	f
4343737		24	f
4346391	US	21	f
4347158	PT	19	f
4347194	FR	22	f
4349443	US	30	f
4349945	US	22	f
4354198	US	25	f
4357408	US	25	f
4359473	HR	28	f
4361710	US	20	f
4362409	DE	44	f
4364003	US	20	f
4364034	BR	24	f
4364631	US	26	f
4367694	NO	23	f
4368102	US	23	f
4372895	DE	20	f
4377536	US	22	f
4378676	UK	23	f
4380310	PL	38	f
4381972	US	24	f
4382169	US	-1	f
4383118	US	20	f
4383778	CA	20	f
4388439	IT	26	f
4391858	US	23	f
4395729	DE	29	f
4397318	BR	19	f
4399145	US	-1	f
4401428	NL	34	f
4408155	TR	24	f
4414947	US	-1	f
4415630	UK	-1	f
4416792	BR	22	f
4417551		23	f
4422382	CH	29	f
4427996	US	25	f
4429351	CA	27	f
4430040	CA	28	f
4431010		-1	f
4432965	UK	25	f
4433055	DE	21	f
4435345	PL	21	f
4442715	NL	35	f
4442953	US	19	f
4448456	DE	22	f
4454399	US	22	f
4454858	SE	24	f
4456893	RU	21	f
4457516	SE	22	f
4459072	US	26	f
4460314	NL	24	f
4462189	AU	22	f
4471917	RU	23	f
4473267	BR	24	f
4474626	UK	31	f
4475830	DE	-1	f
4478697	US	21	f
4483739	US	20	f
4486819	BR	29	f
4491918	LV	21	f
4492618	US	22	f
4492646	US	26	f
4493131		-1	f
4497594	LV	-1	f
4497862	NL	30	f
4506009	US	23	f
4510113	US	24	f
4514034	PL	28	f
4517917	BR	-1	f
4520912	UK	26	f
4526288	BG	23	f
4527233	ZA	24	f
4527287	NO	23	f
4528469	CA	22	f
4530824	US	22	f
4530962	US	21	f
4532327	AU	31	f
4534043		22	f
4536175	US	22	f
4536245	US	37	f
4537974	AU	-1	f
4543829	RE	20	f
4544092	RS	-1	f
4551621		-1	f
4553257	US	24	f
4557427	PL	26	f
4558116	US	23	f
4558144	NO	-1	f
4561326	PL	23	f
4564018	US	-1	f
4566967	SE	24	f
4569203	US	23	f
4572059	PH	27	f
4573806	NL	25	f
4574259	PL	25	f
4575581	UK	20	f
4579856	UK	21	f
4581257	BR	28	f
4586574	PL	23	f
4587340	US	22	f
4591511	FI	23	f
4592271	TR	26	f
4596735	PL	27	f
4596874		20	f
4597941	US	22	f
4598733	NL	23	f
4598898	FI	24	f
4598976	IT	26	f
4603108	JP	-1	f
4606555	US	-1	f
4619874		31	f
4620306	US	27	f
4629502		29	f
4630313	US	22	f
4630434	DE	22	f
4632465		22	f
4634258	DE	24	f
4638169	RU	24	f
4638519	TH	19	f
4638658	US	-1	f
4639964	DE	22	f
4640164	PT	22	f
4640327	NL	25	f
4641062	US	25	f
4643638	AQ	26	f
4645880	BE	-1	f
4646457	SE	22	f
4647994	CA	22	f
4649829	RU	-1	f
4650931	PL	20	f
4651505	US	-1	f
4651855	UK	38	f
4652363	BG	22	f
4661216	UK	21	f
4663288	BR	28	f
4663494	US	23	f
4663892	SE	-1	f
4664066	BR	28	f
4666866	FI	36	f
4667620	DE	-1	f
4667938	PL	22	f
4668503	US	55	f
4668599	US	27	f
4670121	RU	38	f
4674086	FI	20	f
4675107	PL	23	f
4680561	US	-1	f
4681171	FR	23	f
4685446	HR	24	f
4687481	US	21	f
4688218	US	29	f
4701538	FI	22	f
4701553	ES	23	f
4702062	FI	22	f
4702128	IL	27	f
4707258	FI	19	f
4708845	PL	20	f
4710662	NO	-1	f
4714206	RU	24	f
4715699	VE	25	f
4717102	FI	24	f
4722507	PL	26	f
4724365	TR	19	f
4726164	CZ	25	f
4727730	US	22	f
4729201		26	f
4741337	CZ	24	f
4746765	UK	26	f
4748050	US	25	f
4752231	US	23	f
4753253	FI	31	f
4760795	US	-1	f
4761064	US	31	f
4761310	FI	22	f
4763469	JP	36	f
4768471	FI	29	f
4772855	PL	20	f
4772864	US	29	f
4774342	BR	22	f
4775058	US	21	f
4778812	PL	27	f
4779437	UK	23	f
4781175	NO	-1	f
4781192		26	f
4785900	PL	24	f
4786373	UK	-1	f
4788141	PL	27	f
4790932	NO	31	f
4791254	PL	29	f
4797299	PL	21	f
4800111	ID	22	f
4800823	UM	-1	f
4801210	US	23	f
4806529		-1	f
4807279	PL	27	f
4808224	NL	23	f
4808372	FI	-1	f
4808806	DE	22	f
4813781	IT	31	f
4819823	FR	38	f
4829228	US	22	f
4831510	AQ	29	f
4834392	US	20	f
4834448	BR	22	f
4839007	BE	-1	f
4839335	DE	25	f
4845079	US	20	f
4846168	DE	24	f
4847050	UK	24	f
4849249	US	28	f
4849957	RU	21	f
4851374	US	21	f
4862107	US	25	f
4864154	US	34	f
4864992		29	f
4875962	US	-1	f
4878130	PL	20	f
4880200	US	22	f
4881572	US	20	f
4881856	MX	30	f
4883963	US	25	f
4884441	FR	27	f
4888757	DE	23	f
4889276	FI	-1	f
4891136	UK	18	f
4893137	US	22	f
4896997	PL	23	f
4904682	US	27	f
4906926	US	6	f
4910713	CL	27	f
4914250	IE	22	f
4914786	US	25	f
4919058		22	f
4919183		27	f
4922160	FI	23	f
4923667	UK	24	f
4923755	RO	23	f
4928258	AU	25	f
4928744	UK	-1	f
4929022		22	f
4933892	PL	28	f
4935720	CL	25	f
4939045	AU	24	f
4942864	US	22	f
4944610	RU	29	f
4946294	LV	22	f
4949394	PL	21	f
4950569	NL	-1	f
4951553	NL	36	f
4953918	US	27	f
4957213	FI	-1	f
4957456	UK	25	f
4959174	AU	51	f
4960036	US	24	f
4961165	US	25	f
4964462	PL	22	f
4965724	FI	22	f
4965773	PL	25	f
4965877	UK	33	f
4967614	HU	29	f
4968541	DE	-1	f
4968971	BG	20	f
4969844	FR	22	f
4970148	PL	22	f
4973048	US	30	f
4974129	RU	21	f
4974386	FI	21	f
4975712	NL	23	f
4977692	SE	21	f
4982391	PL	19	f
4984194	US	25	f
4987823	FI	19	f
4991420	US	27	f
4993737	UK	24	f
4993856	UK	20	f
4993977	MV	-1	f
4997574	CA	19	f
4999199	UK	24	f
5001113	DE	21	f
5004098	US	26	f
5009181	SE	25	f
5012493	PT	29	f
5013921	UK	24	f
5014087	PL	21	f
5014487	LT	25	f
5017117	US	-1	f
5017245	PL	21	f
5017275	UK	23	f
5019060	US	-1	f
5019711	DE	-1	f
5022636	MX	24	f
5025017	LT	21	f
5025864	SK	21	f
5030116	RU	28	f
5030774	TR	29	f
5031051	DE	-1	f
5033884	US	-1	f
5033994	US	23	f
5034421	BR	22	f
5034490	PE	23	f
5034788	US	20	f
5038685	CO	28	f
5039189	ES	24	f
5040722		-1	f
5041046	CL	22	f
5043513	DE	-1	f
5044669	UK	25	f
5044743	PL	21	f
5045744	ES	20	f
5046734		22	f
5047571	US	28	f
5048235	UK	22	f
5049899	DE	24	f
5051020	US	23	f
5051114	UK	34	f
5052046	SE	25	f
5055395	BR	17	f
5056574	BR	-1	f
5063577	ES	-1	f
5063826	US	26	f
5065666	US	25	f
5065669	US	27	f
5067211	NO	27	f
5071623	US	-1	f
5072629	US	21	f
5073164	BR	23	f
5075255	IE	30	f
5076545	US	97	f
5077328	US	23	f
5080003	AM	22	f
5080208	FI	21	f
5084656	CH	40	f
5085981	US	30	f
5087400	TR	23	f
5088040	DE	28	f
5099240	FI	27	f
5099339	NL	-1	f
5099815	UK	25	f
5100049	PL	23	f
5103378	ES	30	f
5103448	UK	20	f
5104567	CH	32	f
5105750	UK	22	f
5107136	SE	22	f
5108060	BR	22	f
5110559	NL	21	f
5111554	UK	22	f
5113500	US	24	f
5115602	DE	29	f
5118240	US	21	f
5122321	DE	30	f
5124234	PL	20	f
5124612	CH	-1	f
5125729	SE	-1	f
5128823	BR	23	f
5134237	RU	-1	f
5135680	CA	-1	f
5137862	US	23	f
5138106	BR	21	f
5139335	BR	26	f
5140051	FI	17	f
5141704	RU	23	f
5142790	US	22	f
5143582	VN	26	f
5149708	ES	25	f
5150292	US	19	f
5152733	BR	29	f
5157010		19	f
5164821	US	23	f
5166925	BR	22	f
5167664	FI	-1	f
5168171	UK	27	f
5168301		-1	f
5170076	US	-1	f
